timestamp,frame,track_id,class_id,class_name,distance_m,velocity_m_s,angle_deg
1763166453.4365504,507,14,15,cat,0.9116,,-8.4156
1763166453.4365504,507,19,0,person,1.2533,3.7748,0.6719
1763166453.6120408,508,14,15,cat,0.9116,,-8.4156
1763166453.6130438,508,19,0,person,1.2533,,0.6719
1763166453.8005097,509,14,0,person,0.5240,-2.0567,8.3144
1763166453.8015172,509,19,0,person,1.2533,,0.6719
1763169979.534581,1,1,0,person,0.4129,,-1.8601
1763169979.6536558,2,1,0,person,0.4249,0.1004,-2.7373
1763169979.7338064,3,1,0,person,0.4264,0.0181,-2.7373
1763169979.8148174,4,1,0,person,0.4264,,-2.7373
1763169979.9029171,5,1,0,person,0.4271,0.0083,-2.6858
1763169979.9795752,6,1,0,person,0.4256,-0.0190,-2.7889
1763169980.058817,7,1,0,person,0.4256,,-2.7889
1763169980.135318,8,1,0,person,0.4278,0.0286,-2.9436
1763169980.215567,9,1,0,person,0.4256,-0.0273,-2.6858
1763169980.295549,10,1,0,person,0.4249,-0.0091,-2.7373
1763169980.374278,11,1,0,person,0.4227,-0.0274,-2.5826
1763169980.4498544,12,1,0,person,0.4249,0.0286,-2.7373
1763169980.5299132,13,1,0,person,0.4264,0.0181,-2.8405
1763169980.6058972,14,1,0,person,0.4242,-0.0286,-2.6858
1763169980.6854177,15,1,0,person,0.4249,0.0091,-2.6342
1763169980.7625654,16,1,0,person,0.4249,,-2.6342
1763169980.8390968,17,1,0,person,0.4249,,-2.7373
1763169980.9188697,18,1,0,person,0.4249,,-2.7373
1763169980.9967773,19,1,0,person,0.4249,,-2.7373
1763169981.0741575,20,1,0,person,0.4249,,-2.7373
1763169981.1477456,21,1,0,person,0.4249,,-2.7373
1763169981.2320864,22,1,0,person,0.4249,,-2.6342
1763169981.3092854,23,1,0,person,0.4227,-0.0280,-2.5826
1763169981.3878207,24,1,0,person,0.4206,-0.0272,-2.2214
1763169981.490018,25,1,0,person,0.4213,0.0070,-2.2730
1763169981.5773995,26,1,0,person,0.4213,,-2.2730
1763169981.6525548,27,1,0,person,0.4249,0.0478,-2.6342
1763169981.7337315,28,1,0,person,0.4308,0.0723,-2.7373
1763169981.8085048,29,1,0,person,0.4715,0.5445,0.8786
1763169981.8871937,30,1,0,person,0.4192,-0.6646,-2.3246
1763169982.0242057,31,1,0,person,0.4220,0.0207,-2.5310
1763169982.1151457,32,1,0,person,0.4213,-0.0078,-1.9633
1763169982.2009692,33,1,0,person,0.4430,0.2529,1.1886
1763169982.2985034,34,1,0,person,0.4446,0.0162,-0.4652
1763169982.375764,35,1,0,person,0.4446,,-0.4652
1763169982.4526787,36,1,0,person,0.4462,0.0207,-0.7753
1763169982.5327134,37,1,0,person,0.4662,0.2501,1.7052
1763169982.6099317,38,1,0,person,0.4910,0.3209,1.4469
1763169982.6879795,39,1,0,person,0.4910,,1.4469
1763169982.77161,40,1,0,person,0.4619,-0.3479,-0.8269
1763169982.847738,41,1,0,person,0.4852,0.3069,1.0336
1763169982.9273505,42,1,0,person,0.4627,-0.2827,-0.3618
1763169983.0031953,43,1,0,person,0.4939,0.4108,1.2920
1763169983.0818002,44,1,0,person,0.4939,,1.2920
1763169983.1585293,45,1,0,person,0.4949,0.0128,1.2403
1763169983.2435055,46,1,0,person,0.5049,0.1179,1.6535
1763169983.318245,47,1,0,person,0.5049,,1.4469
1763169983.3959897,48,1,0,person,0.5049,,1.4469
1763169983.47416,49,1,0,person,0.5008,-0.0519,1.4469
1763169983.5518107,50,1,0,person,0.4900,-0.1394,0.8786
1763169983.6321738,51,1,0,person,0.5049,0.1851,1.5502
1763169983.709309,52,1,0,person,0.5008,-0.0526,1.4469
1763169983.7925045,53,1,0,person,0.5008,,1.4469
1763169983.869732,54,1,0,person,0.5059,0.0658,1.9117
1763169983.945835,55,1,0,person,0.5008,-0.0667,1.9633
1763169984.027473,56,1,0,person,0.4959,-0.0610,1.3953
1763169984.1051102,57,1,0,person,0.4959,,1.3953
1763169984.1806622,58,1,0,person,0.4998,0.0526,1.7052
1763169984.263218,59,1,0,person,0.4959,-0.0481,1.3953
1763169984.3408828,60,1,0,person,0.4502,-0.5877,-1.6535
1763169984.4175627,61,1,0,person,0.4518,0.0213,-0.9303
1763169984.4961476,62,1,0,person,0.4518,,-0.9303
1763169984.5755317,63,1,0,person,0.4478,-0.0511,-1.3953
1763169984.653073,64,1,0,person,0.4478,,-1.3953
1763169984.7296023,65,1,0,person,0.4751,0.3566,-0.7753
1763169984.814292,66,1,0,person,0.4751,,-0.7753
1763169984.906689,67,1,0,person,0.4787,0.0395,-3.4588
1763169984.9787989,68,1,0,person,0.4446,-0.4734,-2.3246
1763169985.0639834,69,1,0,person,0.4470,0.0281,-2.5826
1763169985.1389403,70,1,0,person,0.4422,-0.0634,-3.0982
1763169985.2171676,71,1,0,person,0.4264,-0.2029,-2.1182
1763169985.3008275,72,1,0,person,0.4264,,-2.1182
1763169985.3776996,73,1,0,person,0.4213,-0.0656,-2.0666
1763169985.4549644,74,1,0,person,0.4220,0.0092,-2.3246
1763169985.531127,75,1,0,person,0.4293,0.0954,-2.3246
1763169985.6100147,76,1,0,person,0.4293,,-2.3246
1763169985.6915796,77,1,0,person,0.4278,-0.0181,-1.9117
1763169985.7702193,78,1,0,person,0.4376,0.1241,-2.5826
1763169985.8475597,79,1,0,person,0.4502,0.1634,-3.3043
1763169985.8475597,79,2,0,person,1.1286,,15.0952
1763169985.9262,80,1,0,person,0.4462,-0.0512,-2.3246
1763169985.9262,80,2,0,person,1.1286,,15.0952
1763169986.0028663,81,1,0,person,0.4462,,-2.3246
1763169986.0038664,81,2,0,person,1.1286,,15.0952
1763169986.081475,82,1,0,person,0.4338,-0.1579,-3.1497
1763169986.081475,82,2,0,person,1.1286,,15.0952
1763169986.157696,83,1,0,person,0.4568,0.3023,-2.3762
1763169986.157696,83,2,0,person,1.1286,,15.0952
1763169986.2290628,84,1,0,person,0.4662,0.1316,-5.1035
1763169986.2300577,84,2,0,person,1.1286,,15.0952
1763169986.3200452,85,1,0,person,0.4662,,-5.1035
1763169986.3200452,85,2,0,person,1.1286,,15.0952
1763169986.4158347,86,1,0,person,0.4929,0.2789,-6.7907
1763169986.4178333,86,2,0,person,1.1286,,15.0952
1763169986.517664,87,1,0,person,0.5787,0.8423,-6.2295
1763169986.5186815,87,2,0,person,1.1286,,15.0952
1763169986.6023,88,1,0,person,0.5774,-0.0158,-5.6670
1763169986.6023,88,2,0,person,1.1286,,15.0952
1763169986.6959593,89,1,0,person,0.5422,-0.3752,-7.8077
1763169986.696968,89,2,0,person,1.1286,,15.0952
1763169986.7890832,90,1,0,person,0.5318,-0.1117,-7.9599
1763169986.7900898,90,2,0,person,1.1286,,15.0952
1763169986.8626792,91,1,0,person,0.5458,0.1897,-8.6684
1763169986.8636847,91,2,0,person,1.1286,,15.0952
1763169986.9428039,92,1,0,person,0.5605,0.1837,-8.9712
1763169986.9428039,92,2,0,person,1.1286,,15.0952
1763169987.0171552,93,1,0,person,0.5605,,-8.9712
1763169987.0171552,93,2,0,person,1.1286,,15.0952
1763169987.101086,94,1,0,person,0.6054,0.5349,-10.8269
1763169987.101086,94,2,0,person,1.1286,,15.0952
1763169987.1782866,95,1,0,person,0.6314,0.3375,-12.2657
1763169987.1782866,95,2,0,person,1.1286,,15.0952
1763169987.254793,96,1,0,person,0.6778,0.6055,-13.7865
1763169987.255791,96,2,0,person,1.1286,,15.0952
1763169987.3362315,97,1,0,person,0.6778,,-13.7865
1763169987.3362315,97,2,0,person,1.1286,,15.0952
1763169987.4129655,98,1,0,person,0.6967,0.2467,-14.2730
1763169987.4139643,98,2,0,person,1.1286,,15.0952
1763169987.4898841,99,1,0,person,0.6967,,-14.2730
1763169987.4898841,99,2,0,person,1.1286,,15.0952
1763169987.5682797,100,1,0,person,0.6564,-0.5145,-12.7091
1763169987.5682797,100,2,0,person,1.1286,,15.0952
1763169987.6456742,101,1,0,person,0.6025,-0.6965,-11.1258
1763169987.6466784,101,2,0,person,1.1286,,15.0952
1763169987.7255905,102,1,0,person,0.6025,,-11.1258
1763169987.7265837,102,2,0,person,1.1286,,15.0952
1763169987.803675,103,1,0,person,0.5869,-0.1997,-10.4775
1763169987.8046649,103,2,0,person,1.1286,,15.0952
1763169987.8947103,104,1,0,person,0.5869,,-10.4775
1763169987.8947103,104,2,0,person,1.1286,,15.0952
1763169987.9722803,105,1,0,person,0.5814,-0.0705,-10.6773
1763169987.9732964,105,2,0,person,1.1286,,15.0952
1763169988.0486977,106,1,0,person,0.5814,,-10.6773
1763169988.0486977,106,2,0,person,1.1286,,15.0952
1763169988.1285813,107,1,0,person,0.5910,0.1207,-10.8269
1763169988.1295922,107,2,0,person,1.1286,,15.0952
1763169988.2068567,108,1,0,person,0.5747,-0.2088,-10.5274
1763169988.2068567,108,2,0,person,1.1286,,15.0952
1763169988.284675,109,1,0,person,0.5967,0.2827,-10.3275
1763169988.284675,109,2,0,person,1.1286,,15.0952
1763169988.3627782,110,1,0,person,0.6010,0.0552,-11.1756
1763169988.4423447,111,1,0,person,0.6010,,-11.1756
1763169988.5160854,112,1,0,person,0.6113,0.1398,-11.8208
1763169988.598357,113,1,0,person,0.6363,0.3033,-12.6107
1763169988.6829183,114,1,0,person,0.6462,0.1170,-12.9057
1763169988.7712965,115,1,0,person,0.6564,0.1154,-13.2000
1763169988.8498046,116,1,0,person,0.6651,0.1115,-13.4447
1763169988.961642,117,1,0,person,0.6633,-0.0158,-13.3958
1763169989.0542946,118,1,0,person,0.6633,,-13.3958
1763169989.1299438,119,1,0,person,0.6581,-0.0694,-13.2490
1763169989.212534,120,1,0,person,0.6633,0.0636,-13.3958
1763169989.3156204,121,1,0,person,0.6616,-0.0171,-13.3469
1763169989.394502,122,1,0,person,0.6598,-0.0222,-13.2980
1763169989.474195,123,1,0,person,0.6462,-0.1716,-12.9057
1763169989.5508053,124,1,0,person,0.6462,,-12.9057
1763169989.6294003,125,1,0,person,0.6143,-0.4050,-11.9198
1763169989.7061975,126,1,0,person,0.6098,-0.0587,-11.5730
1763169989.7850828,127,1,0,person,0.5924,-0.2203,-10.4775
1763169989.862491,128,1,0,person,0.6143,0.2828,-9.8264
1763169989.9629707,129,1,0,person,0.6330,0.1862,-8.7189
1763169990.0725627,130,1,0,person,0.6330,,-8.7189
1763169990.1598368,131,1,0,person,0.5694,-0.7287,-10.1272
1763169990.2385538,132,1,0,person,0.5630,-0.0816,-9.8766
1763169990.3215919,133,1,0,person,0.5592,-0.0456,-9.8264
1763169990.4158251,134,1,0,person,0.5681,0.0946,-9.0720
1763169990.508423,135,1,0,person,0.5543,-0.1500,-9.4245
1763169990.601872,136,1,0,person,0.5996,0.4848,-8.9208
1763169990.696618,137,1,0,person,0.5896,-0.1047,-9.3742
1763169990.7693655,138,1,0,person,0.5617,-0.3834,-9.7260
1763169990.8519921,139,1,0,person,0.5617,,-9.7260
1763169990.9289348,140,1,0,person,0.5341,-0.3596,-8.8703
1763169991.0091593,141,1,0,person,0.5175,-0.2072,-8.0106
1763169991.0867593,142,1,0,person,0.5111,-0.0820,-7.2998
1763169991.1636505,143,1,0,person,0.5111,,-7.2998
1763169991.2448869,144,1,0,person,0.5121,0.0129,-7.2490
1763169991.3226295,145,1,0,person,0.5470,0.4478,-6.1784
1763169991.4009552,146,1,0,person,0.5530,0.0774,-2.7373
1763169991.4763885,147,1,0,person,0.5530,,-2.7373
1763169991.5543497,148,1,0,person,0.4653,-1.1249,-4.2306
1763169991.6345637,149,1,0,person,0.4345,-0.3840,-2.6858
1763169991.711044,150,1,0,person,0.4227,-0.1541,-1.2403
1763169991.7874591,151,1,0,person,0.4235,0.0094,-2.1182
1763169991.8698742,152,1,0,person,0.4235,,-2.1182
1763169991.948911,153,1,0,person,0.4235,,-2.1182
1763169992.0223982,154,1,0,person,0.4376,0.1921,-3.2013
1763169992.1025121,155,1,0,person,0.5008,0.7897,-0.7236
1763169992.1789556,156,1,0,person,0.5341,0.4349,1.1886
1763169992.3212686,157,1,0,person,0.5555,0.1504,1.8084
1763169992.459173,158,1,0,person,0.5446,-0.0792,1.1370
1763169992.5419118,159,1,0,person,0.5410,-0.0428,0.9820
1763169992.615827,160,1,0,person,0.4824,-0.7928,-1.6019
1763169992.6928844,161,1,0,person,0.4438,-0.5013,-4.0250
1763169992.7717211,162,1,0,person,0.4438,,-4.0250
1763169992.8521554,163,1,0,person,0.4446,0.0098,-4.0764
1763169992.9286096,164,1,0,person,0.4446,,-4.0764
1763169993.0094512,165,1,0,person,0.4430,-0.0195,-3.9735
1763169993.0897439,166,1,0,person,0.4430,,-3.9735
1763169993.179941,167,1,0,person,0.4430,,-3.9735
1763169993.260361,168,1,0,person,0.4430,,-3.9735
1763169993.3358042,169,1,0,person,0.4399,-0.0414,-3.7677
1763169993.414418,170,1,0,person,0.4414,0.0198,-3.8706
1763169993.4948392,171,1,0,person,0.4407,-0.0097,-3.8192
1763169993.6521811,172,1,0,person,0.4399,-0.0049,-3.7677
1763169993.7319267,173,1,0,person,0.4391,-0.0097,-3.7162
1763169993.8103478,174,1,0,person,0.4391,,-3.7162
1763169993.9087532,175,1,0,person,0.4376,-0.0157,-3.6133
1763169993.9989107,176,1,0,person,0.4376,,-3.6133
1763169994.0879135,177,1,0,person,0.4383,0.0086,-3.6648
1763169994.1693096,178,1,0,person,0.4383,,-3.6648
1763169994.2505229,179,1,0,person,0.4383,,-3.6648
1763169994.3370614,180,1,0,person,0.4391,0.0089,-3.7162
1763169994.4190903,181,1,0,person,0.4383,-0.0094,-3.6648
1763169994.4984875,182,1,0,person,0.4376,-0.0097,-3.6133
1763169994.576324,183,1,0,person,0.4376,,-3.6133
1763169994.6555078,184,1,0,person,0.4383,0.0097,-3.4588
1763169994.736139,185,1,0,person,0.4383,,-3.3558
1763169994.8123462,186,1,0,person,0.4610,0.2977,-1.2920
1763169994.9100835,187,1,0,person,0.4862,0.2575,-0.8786
1763169995.0209928,188,1,0,person,0.4862,,-0.8786
1763169995.1153665,189,1,0,person,0.4454,-0.4324,-1.6535
1763169995.2207575,190,1,0,person,0.4527,0.0690,-0.6719
1763169995.3036757,191,1,0,person,0.4527,,-0.6719
1763169995.392431,192,1,0,person,0.4062,-0.5233,-1.3436
1763169995.46947,193,1,0,person,0.4062,,-1.3436
1763169995.5517647,194,1,0,person,0.4029,-0.0399,-0.7753
1763169995.6276267,195,1,0,person,0.3997,-0.0426,-0.6202
1763169995.7034903,196,1,0,person,0.3997,,-0.6202
1763169995.7857602,197,1,0,person,0.4036,0.0472,-1.1370
1763169995.8826354,198,1,0,person,0.4049,0.0135,-1.1370
1763169995.9730663,199,1,0,person,0.4042,-0.0073,-0.9820
1763169995.9740548,199,3,79,toothbrush,5.1320,,18.0852
1763169996.0522602,200,1,0,person,0.4016,-0.0329,-0.7753
1763169996.0522602,200,3,79,toothbrush,5.1320,,18.0852
1763169996.128302,201,1,0,person,0.4042,0.0342,-1.1886
1763169996.128302,201,3,79,toothbrush,5.1320,,18.0852
1763169996.2061045,202,1,0,person,0.4042,,-1.1886
1763169996.2061045,202,3,79,toothbrush,5.1320,,18.0852
1763169996.285706,203,1,0,person,0.4010,-0.0408,-0.9303
1763169996.285706,203,3,79,toothbrush,5.1320,,18.0852
1763169996.3593442,204,1,0,person,0.4102,0.1254,-1.6535
1763169996.3603575,204,3,79,toothbrush,5.1320,,18.0852
1763169996.4395654,205,1,0,person,0.4042,-0.0746,-1.0853
1763169996.4395654,205,3,79,toothbrush,5.1320,,18.0852
1763169996.5317628,206,1,0,person,0.4095,0.0576,-1.6019
1763169996.5317628,206,3,79,toothbrush,5.1320,,18.0852
1763169996.6155767,207,1,0,person,0.4095,,-1.6019
1763169996.6155767,207,3,79,toothbrush,5.1320,,18.0852
1763169996.7038395,208,1,0,person,0.4095,,-1.4986
1763169996.7038395,208,3,79,toothbrush,5.1320,,18.0852
1763169996.7847853,209,1,0,person,0.4136,0.0503,-1.9117
1763169996.7847853,209,3,79,toothbrush,5.1320,,18.0852
1763169996.8630462,210,1,0,person,0.4075,-0.0777,-1.4469
1763169996.8630462,210,3,79,toothbrush,5.1320,,18.0852
1763169996.9403987,211,1,0,person,0.4199,0.1597,-0.6202
1763169996.9403987,211,3,79,toothbrush,5.1320,,18.0852
1763169997.0260715,212,1,0,person,0.4422,0.2607,-0.8269
1763169997.0270708,212,3,79,toothbrush,5.1320,,18.0852
1763169997.1138687,213,1,0,person,0.4422,,-0.8269
1763169997.1148863,213,3,79,toothbrush,5.1320,,18.0852
1763169997.1955495,214,1,0,person,0.4834,0.5036,0.8269
1763169997.1965637,214,3,79,toothbrush,5.1320,,18.0852
1763169997.288252,215,1,0,person,0.4360,-0.5105,-2.5826
1763169997.288252,215,3,79,toothbrush,5.1320,,18.0852
1763169997.364686,216,1,0,person,0.4330,-0.0396,-3.3043
1763169997.364686,216,3,79,toothbrush,5.1320,,18.0852
1763169997.4427845,217,1,0,person,0.4407,0.0980,-3.5103
1763169997.4427845,217,3,79,toothbrush,5.1320,,18.0852
1763169997.5442657,218,1,0,person,0.4430,0.0231,-3.8706
1763169997.5442657,218,3,79,toothbrush,5.1320,,18.0852
1763169997.6328402,219,1,0,person,0.4430,,-3.8706
1763169997.6338565,219,3,79,toothbrush,5.1320,,18.0852
1763169997.7216065,220,1,0,person,0.4494,0.0719,-3.9735
1763169997.7216065,220,3,79,toothbrush,5.1320,,18.0852
1763169997.7993643,221,1,0,person,0.5630,1.4612,2.2214
1763169997.800364,221,3,79,toothbrush,5.1320,,18.0852
1763169997.8804955,222,1,0,person,0.4391,-1.5272,-3.2013
1763169997.8814938,222,3,79,toothbrush,5.1320,,18.0852
1763169997.957473,223,1,0,person,0.4510,0.1547,-2.7373
1763169997.957473,223,3,79,toothbrush,5.1320,,18.0852
1763169998.039635,224,1,0,person,0.4494,-0.0198,-2.3246
1763169998.039635,224,3,79,toothbrush,5.1320,,18.0852
1763169998.1169267,225,1,0,person,0.4494,,-2.3246
1763169998.1174343,225,3,79,toothbrush,5.1320,,18.0852
1763169998.195475,226,1,0,person,0.4585,0.1157,-1.5502
1763169998.1960096,226,3,79,toothbrush,5.1320,,18.0852
1763169998.276283,227,1,0,person,0.5175,0.7298,-1.3436
1763169998.276283,227,3,79,toothbrush,5.1320,,18.0852
1763169998.366785,228,1,0,person,0.4796,-0.4178,-0.3101
1763169998.366785,228,3,79,toothbrush,5.1320,,18.0852
1763169998.4479363,229,1,0,person,0.5284,0.6011,-0.6202
1763169998.4479363,229,3,79,toothbrush,5.1320,,18.0852
1763169998.5459595,230,1,0,person,0.5240,-0.0453,-1.5502
1763169998.6385968,231,1,0,person,0.5240,,-1.5502
1763169998.7317407,232,1,0,person,0.5800,0.6018,-0.6202
1763169998.8095765,233,1,0,person,0.5482,-0.4095,0.4652
1763169998.8888366,234,1,0,person,0.5470,-0.0152,0.9303
1763169998.9666681,235,1,0,person,0.4679,-1.0152,-0.4652
1763169999.046604,236,1,0,person,0.4679,,-0.4652
1763169999.1242397,237,1,0,person,0.4824,0.1865,1.0853
1763169999.2030327,238,1,0,person,0.4627,-0.2499,3.0467
1763169999.2030327,238,4,0,person,0.4627,,-2.3246
1763169999.2821243,239,1,0,person,0.4602,-0.0324,0.9303
1763169999.2821243,239,4,0,person,0.4585,-0.0538,-2.4794
1763169999.3576198,240,1,0,person,0.4422,-0.2378,1.3436
1763169999.3576198,240,4,0,person,0.4560,-0.0333,-2.7373
1763169999.4347699,241,1,0,person,0.4422,,1.3436
1763169999.4347699,241,4,0,person,0.4560,,-2.7373
1763169999.5167816,242,1,0,person,0.4422,,1.3436
1763169999.5177977,242,4,0,person,0.4560,,-2.7373
1763169999.6077669,243,1,0,person,0.4422,,1.3436
1763169999.608789,243,4,0,person,0.4470,-0.0988,-3.4073
1763169999.6868055,244,1,0,person,0.4422,,1.3436
1763169999.6868055,244,4,0,person,0.4510,0.0518,-3.6648
1763169999.7648904,245,1,0,person,0.4422,,1.3436
1763169999.7659047,245,4,0,person,0.4535,0.0311,-3.8192
1763169999.8558187,246,1,0,person,0.4422,,1.3436
1763169999.8573334,246,4,0,person,0.4551,0.0181,-3.4073
1763169999.938821,247,1,0,person,0.4422,,1.3436
1763169999.938821,247,4,0,person,0.4551,,-3.4073
1763170000.0168192,248,1,0,person,0.4422,,1.3436
1763170000.0178394,248,4,0,person,0.4760,0.2638,-2.2730
1763170000.1097705,249,1,0,person,0.4422,,1.3436
1763170000.1107712,249,4,0,person,0.4715,-0.0484,-1.4986
1763170000.2027829,250,1,0,person,0.4422,,1.3436
1763170000.2027829,250,4,0,person,0.4610,-0.1137,-0.6719
1763170000.2957811,251,1,0,person,0.4422,,1.3436
1763170000.2957811,251,4,0,person,0.4610,,-3.3558
1763170000.3870516,252,1,0,person,0.4422,,1.3436
1763170000.3880587,252,4,0,person,0.5069,0.4976,0.5169
1763170000.464122,253,1,0,person,0.4422,,1.3436
1763170000.464122,253,4,0,person,0.5069,,0.5169
1763170000.5445895,254,1,0,person,0.4422,,1.3436
1763170000.5445895,254,4,0,person,0.5251,0.2255,0.4652
1763170000.6197422,255,1,0,person,0.4422,,1.3436
1763170000.620755,255,4,0,person,0.5341,0.1181,0.0517
1763170000.6995707,256,1,0,person,0.4422,,1.3436
1763170000.7001042,256,4,0,person,0.5121,-0.2764,-0.1551
1763170000.7803636,257,1,0,person,0.4422,,1.3436
1763170000.7803636,257,4,0,person,0.5111,-0.0131,0.3101
1763170000.864334,258,1,0,person,0.4422,,1.3436
1763170000.865349,258,4,0,person,0.5069,-0.0489,0.2067
1763170000.95487,259,1,0,person,0.4422,,1.3436
1763170000.955855,259,4,0,person,0.5069,,0.2067
1763170001.0455756,260,1,0,person,0.4422,,1.3436
1763170001.0465953,260,4,0,person,0.5229,0.1757,0.7753
1763170001.1437001,261,1,0,person,0.4422,,1.3436
1763170001.1437001,261,4,0,person,0.5273,0.0455,0.8786
1763170001.229672,262,1,0,person,0.4422,,1.3436
1763170001.2306848,262,4,0,person,0.5482,0.2398,1.7052
1763170001.3067307,263,1,0,person,0.4422,,1.3436
1763170001.3067307,263,4,0,person,0.5175,-0.4038,0.1034
1763170001.3881671,264,1,0,person,0.4422,,1.3436
1763170001.3891842,264,4,0,person,0.5207,0.0393,-0.2584
1763170001.465335,265,1,0,person,0.4422,,1.3436
1763170001.4663613,265,4,0,person,0.5207,,-0.2584
1763170001.5456116,266,1,0,person,0.4422,,1.3436
1763170001.5456116,266,4,0,person,0.5185,-0.0273,-0.4652
1763170001.6190877,267,1,0,person,0.4422,,1.3436
1763170001.6190877,267,4,0,person,0.5307,0.1652,0.1034
1763170001.7022882,268,1,0,person,0.4422,,1.3436
1763170001.7022882,268,4,0,person,0.5229,-0.0936,-0.4652
1763170001.7793436,269,1,0,person,0.4422,,1.3436
1763170001.780359,269,4,0,person,0.5196,-0.0419,0.1034
1763170001.8886378,270,1,0,person,0.4422,,1.3436
1763170001.8886378,270,4,0,person,0.5143,-0.0495,-0.2584
1763170001.9678018,271,1,0,person,0.4422,,1.3436
1763170001.9688122,271,4,0,person,0.5143,,-0.2584
1763170002.048962,272,1,0,person,0.4422,,1.3436
1763170002.048962,272,4,0,person,0.5218,0.0940,0.1034
1763170002.1390398,273,4,0,person,0.5101,-0.1303,-0.5685
1763170002.2185137,274,4,0,person,0.4862,-0.3003,-1.8084
1763170002.2967103,275,4,0,person,0.5273,0.5258,-0.4652
1763170002.3771594,276,4,0,person,0.5175,-0.1224,-0.9303
1763170002.4550269,277,4,0,person,0.5175,,-0.9303
1763170002.5340185,278,4,0,person,0.5207,0.0410,-0.6719
1763170002.612555,279,4,0,person,0.4834,-0.4754,1.0336
1763170002.6913047,280,4,0,person,0.4075,-0.9628,-0.1034
1763170002.7711492,281,4,0,person,0.4075,,-0.1034
1763170002.8593557,282,4,0,person,0.4535,0.5208,1.6535
1763170002.936949,283,4,0,person,0.4470,-0.0838,-2.4794
1763170003.0227711,284,4,0,person,0.5240,0.8972,1.0336
1763170003.0993886,285,4,0,person,0.5240,,1.0336
1763170003.1840045,286,4,0,person,0.4834,-0.4800,-0.9303
1763170003.2763364,287,4,0,person,0.6363,1.6560,5.0522
1763170003.3677928,288,4,0,person,0.5069,-1.4140,-0.1034
1763170003.4465072,289,4,0,person,0.6189,1.4223,4.3848
1763170003.5239077,290,4,0,person,0.4376,-2.3427,-3.6133
1763170003.6000237,291,4,0,person,0.4399,0.0304,-3.7677
1763170003.6820765,292,4,0,person,0.4376,-0.0282,-3.6133
1763170003.7808511,293,4,0,person,0.4376,,-3.6133
1763170003.8649096,294,4,0,person,0.4368,-0.0091,-3.5618
1763170003.9465883,295,4,0,person,0.4345,-0.0280,-3.4073
1763170004.0416152,296,4,0,person,0.4353,0.0080,-3.4588
1763170004.117225,297,4,0,person,0.4360,0.0101,-3.5103
1763170004.2006023,298,4,0,person,0.4368,0.0092,-3.5618
1763170004.289803,299,4,0,person,0.4368,,-3.5618
1763170004.3691397,300,4,0,person,0.4360,-0.0096,-3.5103
1763170004.4500756,301,4,0,person,0.4360,,-3.5103
1763170004.5252457,302,4,0,person,0.4383,0.0306,-3.6648
1763170004.601585,303,4,0,person,0.4383,,-3.6648
1763170004.6922212,304,4,0,person,0.4414,0.0342,-3.7677
1763170004.780729,305,4,0,person,0.4414,,-3.7677
1763170004.8694153,306,4,0,person,0.4430,0.0177,-3.9735
1763170004.951516,307,4,0,person,0.4353,-0.0942,-3.4588
1763170005.0273976,308,4,0,person,0.4454,0.1332,-4.1278
1763170005.1071458,309,4,0,person,0.4470,0.0200,-4.2306
1763170005.2016528,310,4,0,person,0.4438,-0.0337,-3.8192
1763170005.2870388,311,4,0,person,0.4438,,-3.8192
1763170005.3801715,312,4,0,person,0.4454,0.0170,-3.9221
1763170005.476264,313,4,0,person,0.4462,0.0083,-3.6648
1763170005.5675504,314,4,0,person,0.4486,0.0264,-3.4073
1763170005.6593707,315,4,0,person,0.4422,-0.0693,-3.5103
1763170005.7581794,316,4,0,person,0.4407,-0.0158,-3.8192
1763170005.8327746,317,4,0,person,0.4391,-0.0208,-3.7162
1763170005.9078414,318,4,0,person,0.4407,0.0207,-3.7162
1763170006.0015538,319,4,0,person,0.4446,0.0419,-3.4588
1763170006.0795624,320,4,0,person,0.4446,,-3.4588
1763170006.1636956,321,4,0,person,0.4407,-0.0467,-3.6133
1763170006.2545204,322,4,0,person,0.4407,,-3.6133
1763170006.3316753,323,4,0,person,0.4407,,-2.4794
1763170006.4143364,324,4,0,person,0.4407,,-2.4794
1763170006.5040658,325,4,0,person,0.4353,-0.0600,-3.4588
1763170006.581083,326,4,0,person,0.4391,0.0498,-3.2013
1763170006.6628442,327,4,0,person,0.4486,0.1159,-3.2013
1763170006.751923,328,4,0,person,0.4560,0.0829,-2.7373
1763170006.8351738,329,4,0,person,0.4518,-0.0496,-2.7889
1763170006.9366841,330,4,0,person,0.4407,-0.1101,-2.6858
1763170007.0348613,331,4,0,person,0.4407,,-2.6858
1763170007.1258318,332,4,0,person,0.4796,0.4285,-1.2403
1763170007.2142632,333,4,0,person,0.4796,,-1.4469
1763170007.3066726,334,4,0,person,0.4551,-0.2652,-2.1698
1763170007.4069085,335,4,0,person,0.4824,0.2723,-1.2920
1763170007.494571,336,4,0,person,0.4881,0.0646,-1.0853
1763170007.5815182,337,4,0,person,0.4862,-0.0219,-0.9820
1763170007.6655092,338,4,0,person,0.4815,-0.0559,-1.2403
1763170007.7549064,339,4,0,person,0.4778,-0.0413,-1.4469
1763170007.8357596,340,4,0,person,0.4852,0.0920,-1.1370
1763170008.0915637,341,4,0,person,0.4834,-0.0074,-1.1370
1763170008.3002098,342,4,0,person,0.4824,-0.0045,-1.1886
